gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,Churn,InternetService_Fiber optic,Contract_One year,Contract_Two year,tenure_group_Medium,tenure_group_Short,HighMonthlyCharge,tenure_x_charge,Cluster
0,0,0,-0.0965540357978854,1,0,1.5035547876669937,0,False,False,False,True,False,1,0.4506553387690166,2
1,0,0,-1.0331224013585834,1,0,0.8388713973484064,1,False,True,False,False,True,1,-0.7283789301461994,1
1,0,0,-0.2594354906780068,1,0,-1.5207546382825785,0,False,False,False,True,False,0,-0.7884346082632291,0
1,0,0,-0.5037576729981889,1,0,-0.4904953832887682,0,False,False,False,True,False,0,-0.5649921587983979,0
0,0,0,1.6137012404433893,1,0,-1.288115451671073,0,False,False,False,False,False,0,-0.1799292814597955,0
0,0,1,-0.7888002190384014,1,0,-0.291090366193192,1,True,False,False,True,False,0,-0.6851035150324574,0
1,0,0,1.5322605130033284,1,1,0.6727005497687596,0,True,False,False,False,False,1,1.6208578903140811,3
1,0,0,-1.1960038562387048,0,0,-1.1551787736073555,0,False,False,False,False,True,0,-0.966835299140288,1
1,0,0,-1.2367242199587352,1,0,0.3735930241253952,1,False,False,False,False,True,1,-0.9394569752928186,1
0,1,0,1.6137012404433893,1,0,1.7029598047625698,0,True,False,False,False,False,1,2.681547146469268,3
1,1,0,0.0256070553622056,1,0,0.6394663802528302,1,True,False,False,True,False,1,0.2174980001970188,2
1,1,0,-0.7073594915983407,1,0,0.3071246850935365,1,False,False,True,True,False,1,-0.516417713262565,2
1,0,0,-1.2774445836787656,0,0,-1.188412943123285,0,False,False,False,False,True,0,-0.99377203711925,1
1,1,0,0.9214550572028734,1,0,1.1379789229917707,1,True,False,False,False,False,1,1.3978570267177577,3
1,0,1,-1.1145631287986442,1,1,-0.0252170100657571,0,True,True,False,False,True,0,-0.8652705493835465,1
1,0,0,-1.1960038562387048,1,0,0.5065297021891128,1,True,False,False,False,True,1,-0.9005974188641522,1
0,0,0,1.3286586944031769,1,1,0.8388713973484064,0,True,False,True,False,False,1,1.576699303463324,3
1,0,1,0.2699292376823877,1,1,-0.1581536881294745,0,True,False,False,True,False,0,0.0267329050017479,0
1,0,0,1.5322605130033284,1,1,-1.3213496211870024,0,False,False,True,False,False,0,-0.2338027574177192,0
1,0,0,0.0663274190822359,1,0,1.7029598047625698,0,False,False,True,True,False,1,0.7350366380878927,2
1,0,0,-0.0965540357978854,1,1,-0.4904953832887682,0,True,False,False,True,False,0,-0.3441992245446121,0
0,0,0,-0.8295205827584317,0,1,-0.4904953832887682,0,True,False,True,False,True,0,-0.7416265062014266,1
1,0,1,-0.9516816739185228,1,0,-1.4875204687666492,0,False,False,False,False,True,0,-0.9270925709746064,1
0,0,0,0.6771328748826912,0,0,-0.291090366193192,0,True,False,False,False,False,0,0.2051335958788068,0
0,0,0,-1.0331224013585834,1,1,-0.6899004003843444,0,False,True,False,False,True,0,-0.8705695798056374,1
0,1,0,0.2292088739623573,1,0,0.6062322107369008,0,False,False,False,True,False,1,0.3861838019669111,2
1,0,0,1.247217966963116,1,0,1.4703206181510644,0,False,True,False,False,False,1,2.0257921317355243,3
1,1,0,-1.2774445836787656,1,0,0.2406563460616778,1,False,False,False,False,True,1,-0.9747838447734244,1
1,0,0,-0.0965540357978854,1,0,0.8388713973484064,0,False,False,True,True,False,1,0.1857038176644737,2
0,0,0,-0.3815965818380978,1,0,0.3071246850935365,0,False,False,False,True,False,1,-0.2549988791060827,2
0,0,0,1.002895784642934,1,1,0.174188007029819,0,True,False,False,False,False,1,0.755349588039241,3
0,1,0,1.5322605130033284,1,1,0.3735930241253952,0,True,True,False,False,False,1,1.342658793154311,3
1,0,1,1.5729808767233588,1,1,1.4038522791192056,0,True,False,True,False,False,1,2.3481498157460514,3
1,0,1,-0.5037576729981889,1,1,-0.4904953832887682,0,False,True,False,True,False,0,-0.5649921587983979,0
0,0,1,1.6137012404433893,1,0,-1.3213496211870024,0,True,False,False,False,False,0,-0.2117234639923406,0
1,0,0,-0.4223169455581282,1,1,0.174188007029819,0,False,False,True,True,False,1,-0.3265357898043092,2
1,0,0,-0.7073594915983407,1,1,-1.288115451671073,0,True,False,False,True,False,0,-0.8343595385880165,0
0,0,0,-0.9516816739185228,0,1,-0.5237295528046976,1,True,False,False,False,True,0,-0.8118386592941303,1
0,0,0,0.2292088739623573,1,0,1.3373839400873468,1,True,False,False,True,False,1,0.755349588039241,2
1,1,0,-1.0331224013585834,0,1,-1.1551787736073555,0,True,False,False,False,True,0,-0.9138449949193794,1
0,0,0,-0.2594354906780068,1,0,0.2738905155776072,0,False,False,False,True,False,1,-0.1684480488785986,2
0,0,0,0.9621754209229036,1,0,-0.1581536881294745,0,True,True,False,False,False,0,0.4771504908794709,0
0,0,0,0.6771328748826912,1,1,-1.4875204687666492,0,True,False,False,False,False,0,-0.5738238761685494,0
0,0,0,-1.1960038562387048,1,1,0.174188007029819,0,True,False,False,False,True,1,-0.9138449949193794,1
1,1,0,-1.2774445836787656,1,1,0.3071246850935365,1,True,False,False,False,True,1,-0.9739006730364091,1
0,1,0,1.5322605130033284,1,1,-1.4875204687666492,0,True,False,False,False,False,0,-0.3883578113953693,0
0,0,0,-0.3815965818380978,1,1,-0.291090366193192,0,True,False,False,True,False,0,-0.4378154286682173,0
0,0,0,1.3286586944031769,1,0,-0.1581536881294745,0,False,True,False,False,False,0,0.7156068598735595,3
1,1,0,1.4915401492832985,1,0,1.437086448635135,1,True,False,False,False,False,1,2.2841198648124537,3
0,0,0,-1.2774445836787656,1,0,-0.3243245357091214,1,True,False,False,False,True,0,-0.982290804538053,1
1,0,0,-0.3408762181180675,1,0,0.8388713973484064,1,False,False,False,True,False,1,-0.0527525513296149,2
0,0,0,-0.3001558543980371,1,1,1.0050422449280532,0,True,True,False,True,False,1,0.0421884103995129,2
0,0,0,-0.62591876415828,1,1,-1.4875204687666492,0,False,False,False,True,False,0,-0.8564388320133951,0
1,0,0,-0.0151133083578247,1,1,0.174188007029819,0,True,False,False,True,False,1,-0.0174256818490092,2
1,0,1,1.4508197855632678,1,1,-1.4875204687666492,0,True,False,False,False,False,0,-0.4060212461356721,0
0,0,1,1.5322605130033284,1,1,-1.4875204687666492,0,True,False,False,False,False,0,-0.3883578113953693,0
1,0,1,0.880734693482843,1,0,1.3373839400873468,0,True,True,False,False,False,1,1.4972138471319612,3
0,0,0,-0.7073594915983407,1,1,-1.5207546382825785,1,True,False,True,True,False,0,-0.8807260547813115,0
1,0,1,1.5729808767233588,1,1,0.0744854984820309,0,True,True,False,False,False,1,1.0940459491845482,3
1,0,0,1.5322605130033284,1,0,-1.4875204687666492,0,False,False,True,False,False,0,-0.3883578113953693,0
0,1,0,0.8400143297628127,1,1,1.0382764144439829,0,True,False,True,False,False,1,1.2402108716605544,3
0,0,0,-1.2367242199587352,1,0,0.5065297021891128,0,False,False,True,False,True,1,-0.935924288344758,1
0,1,0,1.0843365120829946,1,0,0.4732955326731833,0,False,False,True,False,False,1,1.0516537058078217,3
0,0,0,-0.4223169455581282,1,0,0.6394663802528302,0,True,False,False,True,False,1,-0.1905273423039772,2
0,0,1,-0.4223169455581282,1,1,0.3735930241253952,0,True,True,False,True,False,1,-0.2682464551613098,2
0,0,0,1.002895784642934,0,1,-0.4904953832887682,0,True,False,False,False,False,0,0.2519416979406094,0
0,0,0,-1.2774445836787656,1,1,0.2074221765457484,1,True,False,False,False,True,1,-0.975225430641932,1
0,0,1,-0.9109613101984924,1,1,1.2376814315395588,1,True,False,False,False,True,1,-0.5561604414282465,1
0,1,0,0.9214550572028734,1,0,-0.4240270442569095,0,False,True,False,False,False,0,0.2563575566256851,0
0,0,1,0.4328106925625091,1,0,-1.3545837907029317,0,True,True,False,True,False,0,-0.5508614110061556,0
0,1,0,-0.5851984004382496,0,0,-0.556963722320627,1,False,False,True,True,False,0,-0.6250478369154276,0
0,0,1,-1.2367242199587352,1,1,0.5397638717050421,0,True,False,True,False,True,1,-0.9350411166077428,1
0,0,1,0.7992939660427822,1,1,-1.3213496211870024,0,False,False,False,False,False,0,-0.4325163982461264,0
1,0,0,1.125056875803025,1,0,-0.1249195186135452,0,False,False,False,False,False,0,0.6096262514317423,0
0,0,0,1.0843365120829946,1,1,0.6062322107369008,0,True,False,False,False,False,1,1.1558679707756083,3
0,0,0,1.4915401492832985,1,0,1.3041497705714176,0,False,False,False,False,False,1,2.162242165104364,3
1,0,0,-0.748079855318371,1,0,1.2044472620236295,1,True,True,False,True,False,1,-0.3821756092362633,2
0,0,1,0.4328106925625091,0,0,-0.1581536881294745,0,True,False,False,True,False,0,0.1327135134435651,0
0,0,1,-0.8295205827584317,1,1,-1.5207546382825785,0,True,True,False,False,True,0,-0.9058964492862432,1
0,0,1,-0.9924020376385532,1,1,-1.4875204687666492,0,True,True,False,False,True,0,-0.935924288344758,1
0,0,1,-1.1960038562387048,1,0,0.1409538375138897,0,False,False,False,False,True,1,-0.915169752524902,1
1,0,1,1.0436161483629645,1,1,1.3373839400873468,0,True,False,True,False,False,1,1.6826799119051412,3
0,0,1,-0.7888002190384014,1,1,-0.0584511795816865,0,True,False,True,True,False,0,-0.6449192009982684,0
1,0,0,-0.3815965818380978,1,0,-1.4875204687666492,0,False,False,True,True,False,0,-0.8034485277924865,0
0,0,0,-0.62591876415828,1,1,0.4732955326731833,0,False,False,True,True,False,1,-0.4135282059003008,2
1,0,0,0.7992939660427822,1,1,1.4703206181510644,0,True,False,False,False,False,1,1.496330675394946,3
1,0,0,-0.0151133083578247,1,1,0.4732955326731833,1,False,True,False,True,False,1,0.1097510482811714,2
0,0,0,0.1477681465222966,0,0,-0.9890079260277088,0,False,False,False,True,False,0,-0.4501798329864293,0
1,1,0,1.4100994218432374,1,0,-1.3213496211870024,0,False,True,False,False,False,0,-0.2669216975557871,0
1,1,1,-0.1372743995179157,1,0,1.3041497705714176,0,True,False,False,True,False,1,0.3252449521128663,2
0,0,0,1.3286586944031769,1,0,1.536788957182923,0,False,False,False,False,False,1,2.179464013976159,3
1,1,0,0.3513699651224484,1,1,0.6394663802528302,1,True,True,False,True,False,1,0.5142437038341069,2
1,0,1,1.125056875803025,1,1,0.0412513289661016,0,False,False,False,False,False,1,0.7421020119840138,3
0,0,0,0.8400143297628127,1,0,-1.4875204687666492,0,False,False,False,False,False,0,-0.5384970066879436,0
0,0,0,1.4508197855632678,1,1,-1.3213496211870024,0,True,False,True,False,False,0,-0.2558820508430978,0
1,1,0,-1.2367242199587352,1,0,0.3403588546094659,1,False,False,False,False,True,1,-0.9403401470298336,1
1,0,1,1.1657772395230557,0,0,-1.0222420955436382,0,False,False,True,False,False,0,-0.090728936021266,0
1,0,1,0.3513699651224484,1,0,-1.4875204687666492,0,True,True,False,True,False,0,-0.6444776151297608,0
1,1,0,1.4915401492832985,1,1,0.3071246850935365,0,False,False,True,False,False,1,1.2481594172936907,3
1,1,1,0.1070477828022663,1,1,0.3735930241253952,0,True,False,False,True,False,1,0.1680403829241708,2
1,0,0,-1.0331224013585834,1,0,-0.4572612137728389,1,False,True,False,False,True,0,-0.8489318722487664,1
0,1,0,0.7178532386027215,1,0,-1.3213496211870024,0,False,False,True,False,False,0,-0.454595691671505,0
1,0,1,0.1477681465222966,1,1,-0.0252170100657571,0,False,False,True,True,False,0,0.0108358137354753,0
0,0,0,0.6364125111626608,1,0,1.1712130925077,0,False,True,False,True,False,1,1.113034141530374,3
0,0,0,1.5729808767233588,1,1,0.5729980412209714,0,True,True,False,False,False,1,1.564334899145112,3
1,1,0,1.3286586944031769,1,1,1.4703206181510644,0,True,False,False,False,False,1,2.122057851070174,3
0,0,0,-0.3815965818380978,1,0,0.971808075412124,0,False,False,True,True,False,1,-0.0518693795925997,2
0,1,0,1.369379058123207,1,1,-0.0252170100657571,0,True,True,False,False,False,0,0.8586806812700127,3
0,0,1,-1.1145631287986442,0,0,-1.3213496211870024,0,True,False,False,False,True,0,-0.951379793742523,1
1,1,0,1.6137012404433893,1,1,1.6032572962147815,0,True,False,False,False,False,1,2.5861645988716324,3
0,0,0,-1.2367242199587352,1,0,-1.4875204687666492,0,False,False,False,False,True,0,-0.9889145925656666,1
0,0,0,-0.8295205827584317,1,0,-1.5207546382825785,0,False,False,False,False,True,0,-0.9058964492862432,1
1,0,1,-1.1960038562387048,1,0,0.9053397363802652,1,True,False,False,False,True,1,-0.8847003275978796,1
1,0,0,1.6137012404433893,1,1,0.805637227832477,0,True,False,False,False,False,1,1.823104218090549,3
1,1,0,-0.5851984004382496,1,0,-0.1913878576454039,0,False,False,False,True,False,0,-0.5376138349509285,0
1,0,0,0.2699292376823877,1,0,-0.3575587052250508,0,False,False,False,True,False,0,-0.0765981882290238,0
0,1,0,-0.2594354906780068,1,1,0.7059347192846889,0,True,False,False,True,False,1,-0.0191920253230394,2
0,0,0,1.6137012404433893,1,0,0.0080171594501722,0,False,False,True,False,False,1,1.0600438373094654,3
1,0,0,-1.1960038562387048,1,0,-1.3545837907029317,0,False,True,False,False,True,0,-0.9747838447734244,1
1,0,0,-1.2774445836787656,1,1,-0.1581536881294745,1,True,False,True,False,True,0,-0.9800828751955152,1
0,0,1,0.0663274190822359,1,1,0.7391688888006183,1,False,False,True,True,False,1,0.2996329717394271,2
0,0,0,-0.8702409464784621,1,1,0.3735930241253952,0,True,False,True,False,True,1,-0.6374122412336396,1
1,0,0,1.369379058123207,1,1,-1.4875204687666492,0,False,True,False,False,False,0,-0.423684680875975,0
0,0,0,-1.2367242199587352,1,1,0.5397638717050421,1,False,False,True,False,True,1,-0.9350411166077428,1
0,0,0,-0.9924020376385532,1,0,0.0412513289661016,0,True,False,False,False,True,1,-0.7734206887339716,1
0,0,0,0.0256070553622056,1,0,0.174188007029819,0,False,False,False,True,False,1,0.0134853289465207,2
0,0,0,1.6137012404433893,1,1,-1.288115451671073,0,False,False,False,False,False,0,-0.1799292814597955,0
0,0,0,1.0436161483629645,1,0,-0.1581536881294745,0,False,False,True,False,False,0,0.5301407951003795,0
1,0,1,-0.0965540357978854,1,1,0.6394663802528302,0,False,False,False,True,False,1,0.1062183613331108,2
1,0,0,-1.1145631287986442,0,1,-1.3213496211870024,1,True,True,False,False,True,0,-0.951379793742523,1
0,1,1,0.5549717837226001,1,0,1.5035547876669937,0,False,False,True,True,False,1,1.2278464673423426,3
1,0,0,-1.1552834925186746,1,0,0.174188007029819,0,True,False,False,False,True,1,-0.8829339841238494,1
0,0,0,0.3106496014024181,1,0,0.0080171594501722,0,False,True,False,True,False,1,0.1415452308137165,2
1,0,0,1.6137012404433893,1,1,0.6394663802528302,0,True,True,False,False,False,1,1.6641333054278231,3
1,0,1,0.6771328748826912,1,1,1.1712130925077,1,True,False,True,False,False,1,1.157192728381131,3
0,0,0,-1.2774445836787656,1,1,-0.3243245357091214,1,True,True,False,False,True,0,-0.982290804538053,1
1,0,0,0.7992939660427822,1,1,0.6727005497687596,1,False,False,True,False,False,1,0.9452315114974968,3
0,0,1,1.6137012404433893,1,0,-1.4875204687666492,0,False,False,True,False,False,0,-0.3706943766550664,0
0,1,1,-0.1779947632379461,0,0,-0.8560712479639913,0,False,True,False,True,False,0,-0.5243662588957013,0
1,0,0,0.0256070553622056,1,1,0.8721055668643357,0,True,False,True,True,False,1,0.3195043358222679,2
0,0,1,-0.9109613101984924,1,1,0.3071246850935365,0,True,False,False,False,True,1,-0.6798044846103665,1
0,0,0,-0.6666391278783103,1,0,0.9385739058961944,1,False,False,False,True,False,1,-0.349498254966703,2
0,0,1,-0.4223169455581282,1,0,0.174188007029819,1,False,False,False,True,False,1,-0.3265357898043092,2
0,0,0,1.0436161483629645,1,0,-1.3213496211870024,0,False,False,True,False,False,0,-0.3662785179699907,0
1,0,0,1.6137012404433893,1,1,1.5035547876669937,0,True,True,False,False,False,1,2.490782051273997,3
1,0,0,-0.9109613101984924,1,1,-0.3575587052250508,0,False,False,True,False,True,0,-0.7681216583118808,1
0,0,0,-1.1145631287986442,1,1,-1.4875204687666492,0,False,False,False,False,True,0,-0.9624194404552124,1
0,0,0,-1.2367242199587352,1,0,0.2074221765457484,1,False,False,False,False,True,1,-0.9438728339778942,1
0,0,0,-1.2367242199587352,1,1,0.2074221765457484,1,True,True,False,False,True,1,-0.9438728339778942,1
0,0,0,-1.2367242199587352,1,1,-0.3575587052250508,0,True,False,False,False,True,0,-0.9588867535071516,1
0,0,1,0.8400143297628127,1,1,1.3041497705714176,0,True,False,False,False,False,1,1.4274432799077648,3
1,1,0,-0.3001558543980371,1,0,0.805637227832477,1,False,False,False,True,False,1,-0.0240494698766227,2
0,0,1,1.2879383306831464,1,1,1.6032572962147815,0,True,True,False,False,False,1,2.186970973740788,3
0,0,0,-1.2367242199587352,1,0,-0.6234320613524857,0,True,True,False,False,True,0,-0.9659521274032729,1
1,0,1,-0.6666391278783103,1,0,0.1409538375138897,0,False,False,True,True,False,1,-0.5190672284736104,2
0,0,0,0.2699292376823877,1,0,-0.556963722320627,0,False,False,False,True,False,0,-0.1799292814597955,0
1,0,0,0.1070477828022663,1,0,-1.288115451671073,0,True,False,False,True,False,0,-0.6047348869640793,0
0,0,0,-0.055833672077855,1,1,0.3735930241253952,0,True,False,False,True,False,1,0.033798278897869,2
0,0,0,-1.1145631287986442,1,1,-0.3575587052250508,1,True,True,False,False,True,0,-0.8873498428089251,1
1,1,0,1.6137012404433893,1,1,1.5700231266988525,0,True,False,True,False,False,1,2.5543704163390872,3
1,0,0,-1.2367242199587352,1,1,0.8721055668643357,0,True,False,False,False,True,1,-0.9262093992375914,1
0,0,0,1.1657772395230557,1,1,0.8388713973484064,0,True,False,False,False,False,1,1.4177283908005982,3
0,0,0,-0.055833672077855,1,1,0.0080171594501722,1,False,False,False,True,False,1,-0.1167825022632128,2
1,0,0,-1.2367242199587352,0,1,-0.8228370784480619,1,False,False,True,False,True,0,-0.9712511578253638,1
1,0,1,-1.2774445836787656,1,0,-1.45428629925072,0,False,True,False,False,True,0,-0.9973047240673104,1
0,0,1,-1.2774445836787656,1,0,-1.4875204687666492,0,False,True,False,False,True,0,-0.997746309935818,1
1,0,0,1.0843365120829946,1,1,-1.4875204687666492,0,True,False,False,False,False,0,-0.485506702467035,0
0,0,0,-1.2774445836787656,1,0,1.0382764144439829,1,True,False,True,False,True,1,-0.9641857839292426,1
0,0,0,-0.9516816739185228,1,1,-0.6566662308684151,1,False,False,True,False,True,0,-0.8277357505604029,1
0,0,1,-0.748079855318371,1,1,0.9053397363802652,1,True,True,False,True,False,1,-0.4378154286682173,2
0,0,0,-0.8295205827584317,1,1,0.7391688888006183,0,True,False,False,False,True,1,-0.5455623805840647,1
0,0,0,0.5956921474426305,1,1,0.3071246850935365,0,False,False,True,True,False,1,0.5292576233633643,2
0,0,1,-1.0331224013585834,1,0,-0.5237295528046976,0,False,False,False,False,True,0,-0.8551140744078723,1
0,0,1,-0.1779947632379461,1,0,0.8388713973484064,0,True,False,False,True,False,1,0.1062183613331108,2
0,0,1,1.5322605130033284,1,0,-1.4875204687666492,0,True,True,False,False,False,0,-0.3883578113953693,0
0,0,1,-0.2594354906780068,1,1,-1.4875204687666492,0,False,False,False,True,False,0,-0.7769533756820323,0
0,0,1,1.1657772395230557,1,1,1.1379789229917707,1,True,False,False,False,False,1,1.660159032611255,3
0,0,0,1.5322605130033284,1,0,1.2376814315395588,0,False,False,False,False,False,1,2.146345073838092,3
0,0,0,-1.2774445836787656,1,1,-1.4875204687666492,0,False,True,False,False,True,0,-0.997746309935818,1
0,1,0,0.188488510242327,1,1,1.071510583959912,1,True,False,False,True,False,1,0.5782736547677048,2
1,0,1,1.125056875803025,1,0,0.8721055668643357,1,True,False,False,False,False,1,1.4044808147453711,3
1,1,1,1.5729808767233588,1,0,1.3373839400873468,1,True,False,False,False,False,1,2.2854446224179763,3
1,0,0,-0.055833672077855,1,0,1.2044472620236295,0,True,False,False,True,False,1,0.376027326991237,2
1,0,1,-0.748079855318371,1,0,-1.4875204687666492,0,False,False,True,True,False,0,-0.8829339841238494,0
1,0,1,0.7178532386027215,1,1,1.270915601055488,0,False,False,False,False,False,1,1.2675891955080238,3
1,0,1,-1.2774445836787656,1,0,-1.4875204687666492,0,False,False,False,False,True,0,-0.997746309935818,1
1,1,0,0.3513699651224484,1,0,1.1712130925077,1,True,False,False,True,False,1,0.8039240335750738,2
1,1,0,-0.0965540357978854,1,1,-0.4904953832887682,1,False,False,True,True,False,0,-0.3441992245446121,0
1,1,1,1.2879383306831464,1,0,-1.3545837907029317,0,False,True,False,False,False,0,-0.3283021332783395,0
1,1,0,-1.0331224013585834,1,0,-0.0252170100657571,0,False,True,False,False,True,0,-0.8087475582145773,1
1,0,1,-1.2774445836787656,1,0,0.3403588546094659,0,False,False,False,False,True,1,-0.9734590871679016,1
1,0,0,0.758573602322752,1,0,0.6394663802528302,0,False,False,False,False,False,1,0.885175833380467,3
0,0,1,0.7178532386027215,1,0,0.5065297021891128,0,False,False,False,False,False,1,0.7597654467243167,3
1,0,1,0.4735310562825394,1,0,-1.4875204687666492,0,False,False,False,True,False,0,-0.6179824630193065,0
0,0,0,1.3286586944031769,1,1,1.3373839400873468,0,False,False,True,False,False,1,2.0072455252582064,3
0,1,0,-1.2774445836787656,0,0,-1.288115451671073,1,False,False,True,False,True,0,-0.9950967947247724,1
1,0,0,-1.2367242199587352,1,0,-0.6566662308684151,1,True,False,False,False,True,0,-0.966835299140288,1
0,0,0,0.6364125111626608,1,0,1.2376814315395588,0,True,False,False,True,False,1,1.1554263849071007,3
0,0,0,-1.0738427650786138,1,0,1.5035547876669937,1,False,False,False,False,True,1,-0.7151313540909722,1
0,0,0,0.1070477828022663,1,0,-0.0916853490976158,0,False,False,False,True,False,0,-0.0483366926445392,0
0,0,0,-0.4223169455581282,0,0,-0.4904953832887682,0,False,False,True,True,False,0,-0.5208335719476408,0
1,0,1,1.6137012404433893,0,0,-0.1249195186135452,0,False,True,False,False,False,0,0.9328671071792848,3
0,1,1,0.9214550572028734,1,1,0.3735930241253952,0,False,False,True,False,False,1,0.8392509030556795,3
1,0,1,1.4915401492832985,1,1,1.3706181096032763,0,True,False,False,False,False,1,2.2231810149584086,3
1,1,0,1.6137012404433893,1,1,0.2738905155776072,0,False,False,False,False,False,1,1.3143972975698266,3
0,1,0,-1.2774445836787656,1,0,0.8721055668643357,1,False,False,False,False,True,1,-0.9663937132717804,1
0,0,1,-0.2594354906780068,1,1,1.3373839400873468,0,True,False,True,True,False,1,0.1989513937197008,2
1,0,1,-0.3815965818380978,1,1,-1.45428629925072,0,False,True,False,True,False,0,-0.7932920528168124,0
1,0,0,-1.2367242199587352,1,1,0.3735930241253952,1,True,False,False,False,True,1,-0.9394569752928186,1
0,1,0,0.3106496014024181,1,1,1.3041497705714176,0,True,False,False,True,False,1,0.8304191856855281,2
0,0,0,-1.2774445836787656,1,0,1.0050422449280532,1,True,False,False,False,True,1,-0.96462736979775,1
0,1,0,-0.2187151269579764,1,0,0.3403588546094659,1,False,False,True,True,False,1,-0.112366643578137,2
0,0,1,-0.9516816739185228,1,0,0.0080171594501722,1,False,False,False,False,True,1,-0.7482502942290401,1
0,1,0,0.7178532386027215,1,1,0.7724030583165477,1,True,True,False,False,False,1,0.9363997941273452,3
1,0,1,0.5549717837226001,1,0,-1.4875204687666492,0,True,False,False,True,False,0,-0.6003190282790036,0
0,0,0,-0.7073594915983407,1,0,-1.3213496211870024,0,False,False,False,True,False,0,-0.8409833266156301,0
0,0,0,-0.3815965818380978,1,1,0.4732955326731833,0,False,True,False,True,False,1,-0.2042165042277119,2
0,0,0,-1.2367242199587352,1,0,-0.1913878576454039,0,False,False,False,False,True,0,-0.954470894822076,1
1,0,0,-0.5851984004382496,1,0,0.8721055668643357,1,False,True,False,True,False,1,-0.2832603746905672,2
0,1,0,1.5322605130033284,1,1,0.3735930241253952,0,True,False,False,False,False,1,1.342658793154311,3
0,0,1,-0.9516816739185228,1,0,-0.5237295528046976,0,False,False,False,False,True,0,-0.8118386592941303,1
1,0,1,-0.0965540357978854,1,1,0.1077196679979603,0,False,True,False,True,False,1,-0.1057428555505235,2
1,0,1,-0.7073594915983407,1,0,0.3403588546094659,0,False,True,False,True,False,1,-0.5097939252349515,2
1,1,0,0.2699292376823877,1,1,0.8721055668643357,0,True,False,False,True,False,1,0.5606102200274019,2
0,0,0,-0.8295205827584317,1,0,-0.5237295528046976,0,False,True,False,False,True,0,-0.7469255366235173,1
1,0,0,-0.5444780367182193,1,0,0.8388713973484064,0,False,False,False,True,False,1,-0.2514661921580221,2
1,1,0,-0.3408762181180675,1,1,-0.3243245357091214,0,False,False,True,True,False,0,-0.423684680875975,0
0,0,0,1.4100994218432374,1,0,1.270915601055488,1,False,False,False,False,False,1,2.0408060512647817,3
1,0,0,1.4915401492832985,0,0,-0.1581536881294745,0,True,True,False,False,False,0,0.8215874683153767,3
0,0,1,0.9214550572028734,1,1,0.6727005497687596,0,False,False,True,False,False,1,1.0578359079669275,3
1,0,0,0.7992939660427822,1,1,-0.0584511795816865,0,False,False,True,False,False,0,0.4400572779248349,0
0,0,0,-0.62591876415828,1,1,0.971808075412124,1,True,False,False,True,False,1,-0.3009238094308701,2
0,0,1,-0.5444780367182193,1,1,-0.5237295528046976,0,True,False,False,True,False,0,-0.5954615837254204,0
1,0,0,0.2699292376823877,1,0,0.3403588546094659,1,False,False,False,True,False,1,0.2850606380786772,2
1,0,0,0.3106496014024181,1,0,-0.0916853490976158,0,False,False,False,True,False,0,0.0885549265928079,0
1,0,0,-0.2594354906780068,1,0,-1.45428629925072,0,True,False,False,True,False,0,-0.7654721431008353,0
0,0,0,-1.2774445836787656,1,0,-1.4875204687666492,0,False,False,True,False,True,0,-0.997746309935818,1
1,1,0,-0.5851984004382496,1,1,0.4732955326731833,1,True,True,False,True,False,1,-0.3786429222882027,2
0,1,0,-0.7073594915983407,1,0,0.3403588546094659,1,True,False,False,True,False,1,-0.5097939252349515,2
0,0,0,-1.2367242199587352,1,1,-1.4875204687666492,0,False,False,False,False,True,0,-0.9889145925656666,1
0,0,0,-1.2774445836787656,1,0,0.4732955326731833,1,False,False,False,False,True,1,-0.9716927436938712,1
1,0,0,-0.3815965818380978,1,0,1.0050422449280532,0,True,False,False,True,False,1,-0.0417129046169256,2
0,0,1,1.6137012404433893,1,1,0.0744854984820309,0,False,False,True,False,False,1,1.1236322023745555,3
0,0,0,-1.2367242199587352,1,1,-1.4875204687666492,0,True,False,False,False,True,0,-0.9889145925656666,1
1,1,0,1.5322605130033284,1,1,0.805637227832477,0,False,False,True,False,False,1,1.744501933496201,3
0,0,1,0.5549717837226001,1,1,-1.4875204687666492,0,True,False,False,True,False,0,-0.6003190282790036,0
0,0,0,0.1477681465222966,1,0,-1.4875204687666492,0,False,False,True,True,False,0,-0.6886362019805179,0
0,0,0,1.6137012404433893,1,1,1.5035547876669937,0,True,False,False,False,False,1,2.490782051273997,3
0,0,1,-1.0738427650786138,1,0,-0.5237295528046976,0,False,False,False,False,True,0,-0.8767517819647433,1
0,0,1,-1.1552834925186746,1,1,-1.4875204687666492,0,True,False,False,False,True,0,-0.9712511578253638,1
0,0,0,-1.2774445836787656,1,0,0.6727005497687596,1,False,True,False,False,True,1,-0.969043228482826,1
0,0,0,-1.2774445836787656,1,0,0.6062322107369008,0,False,False,True,False,True,1,-0.969926400219841,1
0,0,0,-0.7888002190384014,1,1,1.1712130925077,1,True,False,False,True,False,1,-0.4325163982461264,2
0,0,0,1.2879383306831464,0,0,-0.556963722320627,1,False,False,False,False,False,0,0.3499737607492903,0
1,0,1,-0.9924020376385532,0,1,-0.6566662308684151,0,True,False,False,False,True,0,-0.8476071146432437,1
1,0,0,-1.2774445836787656,1,1,0.3403588546094659,1,False,False,True,False,True,1,-0.9734590871679016,1
