gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,Churn,InternetService_Fiber optic,Contract_One year,Contract_Two year,tenure_group_Medium,tenure_group_Short,HighMonthlyCharge,tenure_x_charge
1,0,1,1.5729808767233588,1,1,0.07448549848203097,0,True,True,False,False,False,1,1.0940459491845482
1,0,0,1.5322605130033284,1,0,-1.4875204687666492,0,False,False,True,False,False,0,-0.3883578113953693
0,1,0,0.8400143297628127,1,1,1.0382764144439827,0,True,False,True,False,False,1,1.2402108716605544
0,0,0,-1.2367242199587352,1,0,0.5065297021891128,0,False,False,True,False,True,1,-0.9359242883447579
0,1,0,1.0843365120829946,1,0,0.47329553267318336,0,False,False,True,False,False,1,1.0516537058078215
0,0,0,-0.4223169455581282,1,0,0.6394663802528302,0,True,False,False,True,False,1,-0.19052734230397725
0,0,1,-0.4223169455581282,1,1,0.37359302412539525,0,True,True,False,True,False,1,-0.26824645516130985
0,0,0,1.002895784642934,0,1,-0.49049538328876824,0,True,False,False,False,False,0,0.25194169794060944
0,0,0,-1.2774445836787656,1,1,0.20742217654574843,1,True,False,False,False,True,1,-0.9752254306419319
0,0,1,-0.9109613101984924,1,1,1.2376814315395588,1,True,False,False,False,True,1,-0.5561604414282465
0,1,0,0.9214550572028734,1,0,-0.4240270442569095,0,False,True,False,False,False,0,0.25635755662568516
0,0,1,0.43281069256250915,1,0,-1.3545837907029317,0,True,True,False,True,False,0,-0.5508614110061556
0,1,0,-0.5851984004382496,0,0,-0.556963722320627,1,False,False,True,True,False,0,-0.6250478369154276
0,0,1,-1.2367242199587352,1,1,0.5397638717050421,0,True,False,True,False,True,1,-0.9350411166077428
0,0,1,0.7992939660427822,1,1,-1.3213496211870024,0,False,False,False,False,False,0,-0.4325163982461264
1,0,0,1.125056875803025,1,0,-0.12491951861354524,0,False,False,False,False,False,0,0.6096262514317423
0,0,0,1.0843365120829946,1,1,0.6062322107369008,0,True,False,False,False,False,1,1.1558679707756083
0,0,0,1.4915401492832983,1,0,1.3041497705714176,0,False,False,False,False,False,1,2.162242165104364
1,0,0,-0.748079855318371,1,0,1.2044472620236295,1,True,True,False,True,False,1,-0.3821756092362633
0,0,1,0.43281069256250915,0,0,-0.15815368812947458,0,True,False,False,True,False,0,0.1327135134435651
0,0,1,-0.8295205827584317,1,1,-1.5207546382825785,0,True,True,False,False,True,0,-0.9058964492862431
0,0,1,-0.9924020376385531,1,1,-1.4875204687666492,0,True,True,False,False,True,0,-0.9359242883447579
0,0,1,-1.1960038562387048,1,0,0.1409538375138897,0,False,False,False,False,True,1,-0.9151697525249021
1,0,1,1.0436161483629645,1,1,1.3373839400873468,0,True,False,True,False,False,1,1.6826799119051412
0,0,1,-0.7888002190384014,1,1,-0.0584511795816865,0,True,False,True,True,False,0,-0.6449192009982684
1,0,0,-0.38159658183809786,1,0,-1.4875204687666492,0,False,False,True,True,False,0,-0.8034485277924865
0,0,0,-0.62591876415828,1,1,0.47329553267318336,0,False,False,True,True,False,1,-0.41352820590030087
1,0,0,0.7992939660427822,1,1,1.4703206181510644,0,True,False,False,False,False,1,1.496330675394946
1,0,0,-0.015113308357824713,1,1,0.47329553267318336,1,False,True,False,True,False,1,0.1097510482811714
0,0,0,0.14776814652229667,0,0,-0.9890079260277087,0,False,False,False,True,False,0,-0.45017983298642933
1,1,0,1.4100994218432374,1,0,-1.3213496211870024,0,False,True,False,False,False,0,-0.2669216975557871
1,1,1,-0.13727439951791576,1,0,1.3041497705714176,0,True,False,False,True,False,1,0.3252449521128663
0,0,0,1.3286586944031769,1,0,1.536788957182923,0,False,False,False,False,False,1,2.179464013976159
1,1,0,0.35136996512244845,1,1,0.6394663802528302,1,True,True,False,True,False,1,0.5142437038341069
1,0,1,1.125056875803025,1,1,0.0412513289661016,0,False,False,False,False,False,1,0.7421020119840138
0,0,0,0.8400143297628127,1,0,-1.4875204687666492,0,False,False,False,False,False,0,-0.5384970066879436
0,0,0,1.4508197855632678,1,1,-1.3213496211870024,0,True,False,True,False,False,0,-0.25588205084309784
1,1,0,-1.2367242199587352,1,0,0.3403588546094659,1,False,False,False,False,True,1,-0.9403401470298337
1,0,1,1.1657772395230555,0,0,-1.0222420955436382,0,False,False,True,False,False,0,-0.09072893602126608
1,0,1,0.35136996512244845,1,0,-1.4875204687666492,0,True,True,False,True,False,0,-0.6444776151297608
1,1,0,1.4915401492832983,1,1,0.3071246850935365,0,False,False,True,False,False,1,1.2481594172936907
1,1,1,0.10704778280226633,1,1,0.37359302412539525,0,True,False,False,True,False,1,0.16804038292417084
1,0,0,-1.0331224013585834,1,0,-0.4572612137728389,1,False,True,False,False,True,0,-0.8489318722487664
0,1,0,0.7178532386027215,1,0,-1.3213496211870024,0,False,False,True,False,False,0,-0.45459569167150504
1,0,1,0.14776814652229667,1,1,-0.025217010065757134,0,False,False,True,True,False,0,0.01083581373547537
0,0,0,0.6364125111626608,1,0,1.1712130925077,0,False,True,False,True,False,1,1.113034141530374
0,0,0,1.5729808767233588,1,1,0.5729980412209714,0,True,True,False,False,False,1,1.564334899145112
1,1,0,1.3286586944031769,1,1,1.4703206181510644,0,True,False,False,False,False,1,2.1220578510701746
0,0,0,-0.38159658183809786,1,0,0.9718080754121239,0,False,False,True,True,False,1,-0.05186937959259979
0,1,0,1.369379058123207,1,1,-0.025217010065757134,0,True,True,False,False,False,0,0.8586806812700127
0,0,1,-1.1145631287986442,0,0,-1.3213496211870024,0,True,False,False,False,True,0,-0.951379793742523
1,1,0,1.6137012404433893,1,1,1.6032572962147817,0,True,False,False,False,False,1,2.5861645988716324
0,0,0,-1.2367242199587352,1,0,-1.4875204687666492,0,False,False,False,False,True,0,-0.9889145925656666
0,0,0,-0.8295205827584317,1,0,-1.5207546382825785,0,False,False,False,False,True,0,-0.9058964492862431
1,0,1,-1.1960038562387048,1,0,0.9053397363802651,1,True,False,False,False,True,1,-0.8847003275978796
1,0,0,1.6137012404433893,1,1,0.805637227832477,0,True,False,False,False,False,1,1.823104218090549
1,1,0,-0.5851984004382496,1,0,-0.19138785764540397,0,False,False,False,True,False,0,-0.5376138349509285
1,0,0,0.26992923768238775,1,0,-0.3575587052250508,0,False,False,False,True,False,0,-0.0765981882290238
0,1,0,-0.2594354906780068,1,1,0.7059347192846889,0,True,False,False,True,False,1,-0.019192025323039492
0,0,0,1.6137012404433893,1,0,0.008017159450172232,0,False,False,True,False,False,1,1.0600438373094654
1,0,0,-1.1960038562387048,1,0,-1.3545837907029317,0,False,True,False,False,True,0,-0.9747838447734243
1,0,0,-1.2774445836787656,1,1,-0.15815368812947458,1,True,False,True,False,True,0,-0.9800828751955152
0,0,1,0.06632741908223598,1,1,0.7391688888006183,1,False,False,True,True,False,1,0.29963297173942716
0,0,0,-0.8702409464784621,1,1,0.37359302412539525,0,True,False,True,False,True,1,-0.6374122412336396
1,0,0,1.369379058123207,1,1,-1.4875204687666492,0,False,True,False,False,False,0,-0.423684680875975
0,0,0,-1.2367242199587352,1,1,0.5397638717050421,1,False,False,True,False,True,1,-0.9350411166077428
0,0,0,-0.9924020376385531,1,0,0.0412513289661016,0,True,False,False,False,True,1,-0.7734206887339716
0,0,0,0.025607055362205634,1,0,0.17418800702981907,0,False,False,False,True,False,1,0.013485328946520799
0,0,0,1.6137012404433893,1,1,-1.288115451671073,0,False,False,False,False,False,0,-0.17992928145979553
0,0,0,1.0436161483629645,1,0,-0.15815368812947458,0,False,False,True,False,False,0,0.5301407951003795
1,0,1,-0.0965540357978854,1,1,0.6394663802528302,0,False,False,False,True,False,1,0.10621836133311081
1,0,0,-1.1145631287986442,0,1,-1.3213496211870024,1,True,True,False,False,True,0,-0.951379793742523
0,1,1,0.5549717837226001,1,0,1.5035547876669937,0,False,False,True,True,False,1,1.2278464673423426
1,0,0,-1.1552834925186746,1,0,0.17418800702981907,0,True,False,False,False,True,1,-0.8829339841238494
0,0,0,0.3106496014024181,1,0,0.008017159450172232,0,False,True,False,True,False,1,0.14154523081371653
1,0,0,1.6137012404433893,1,1,0.6394663802528302,0,True,True,False,False,False,1,1.6641333054278231
1,0,1,0.6771328748826912,1,1,1.1712130925077,1,True,False,True,False,False,1,1.157192728381131
0,0,0,-1.2774445836787656,1,1,-0.32432453570912145,1,True,True,False,False,True,0,-0.982290804538053
1,0,0,0.7992939660427822,1,1,0.6727005497687596,1,False,False,True,False,False,1,0.9452315114974967
0,0,1,1.6137012404433893,1,0,-1.4875204687666492,0,False,False,True,False,False,0,-0.37069437665506644
0,1,1,-0.1779947632379461,0,0,-0.8560712479639913,0,False,True,False,True,False,0,-0.5243662588957013
1,0,0,0.025607055362205634,1,1,0.8721055668643357,0,True,False,True,True,False,1,0.3195043358222679
0,0,1,-0.9109613101984924,1,1,0.3071246850935365,0,True,False,False,False,True,1,-0.6798044846103665
0,0,0,-0.6666391278783103,1,0,0.9385739058961945,1,False,False,False,True,False,1,-0.349498254966703
0,0,1,-0.4223169455581282,1,0,0.17418800702981907,1,False,False,False,True,False,1,-0.32653578980430925
0,0,0,1.0436161483629645,1,0,-1.3213496211870024,0,False,False,True,False,False,0,-0.3662785179699907
1,0,0,1.6137012404433893,1,1,1.5035547876669937,0,True,True,False,False,False,1,2.490782051273997
1,0,0,-0.9109613101984924,1,1,-0.3575587052250508,0,False,False,True,False,True,0,-0.7681216583118808
0,0,0,-1.1145631287986442,1,1,-1.4875204687666492,0,False,False,False,False,True,0,-0.9624194404552123
0,0,0,-1.2367242199587352,1,0,0.20742217654574843,1,False,False,False,False,True,1,-0.9438728339778942
0,0,0,-1.2367242199587352,1,1,0.20742217654574843,1,True,True,False,False,True,1,-0.9438728339778942
0,0,0,-1.2367242199587352,1,1,-0.3575587052250508,0,True,False,False,False,True,0,-0.9588867535071517
0,0,1,0.8400143297628127,1,1,1.3041497705714176,0,True,False,False,False,False,1,1.4274432799077648
1,1,0,-0.30015585439803716,1,0,0.805637227832477,1,False,False,False,True,False,1,-0.02404946987662278
0,0,1,1.2879383306831464,1,1,1.6032572962147817,0,True,True,False,False,False,1,2.1869709737407876
0,0,0,-1.2367242199587352,1,0,-0.6234320613524857,0,True,True,False,False,True,0,-0.9659521274032729
1,0,1,-0.6666391278783103,1,0,0.1409538375138897,0,False,False,True,True,False,1,-0.5190672284736104
0,0,0,0.26992923768238775,1,0,-0.556963722320627,0,False,False,False,True,False,0,-0.17992928145979553
1,0,0,0.10704778280226633,1,0,-1.288115451671073,0,True,False,False,True,False,0,-0.6047348869640793
0,0,0,-0.055833672077855064,1,1,0.37359302412539525,0,True,False,False,True,False,1,0.03379827889786909
0,0,0,-1.1145631287986442,1,1,-0.3575587052250508,1,True,True,False,False,True,0,-0.8873498428089251
1,1,0,1.6137012404433893,1,1,1.5700231266988525,0,True,False,True,False,False,1,2.5543704163390872
1,0,0,-1.2367242199587352,1,1,0.8721055668643357,0,True,False,False,False,True,1,-0.9262093992375914
0,0,0,1.1657772395230555,1,1,0.8388713973484064,0,True,False,False,False,False,1,1.4177283908005982
0,0,0,-0.055833672077855064,1,1,0.008017159450172232,1,False,False,False,True,False,1,-0.1167825022632128
1,0,0,-1.2367242199587352,0,1,-0.8228370784480619,1,False,False,True,False,True,0,-0.9712511578253638
1,0,1,-1.2774445836787656,1,0,-1.45428629925072,0,False,True,False,False,True,0,-0.9973047240673104
0,0,1,-1.2774445836787656,1,0,-1.4875204687666492,0,False,True,False,False,True,0,-0.997746309935818
1,0,0,1.0843365120829946,1,1,-1.4875204687666492,0,True,False,False,False,False,0,-0.48550670246703503
0,0,0,-1.2774445836787656,1,0,1.0382764144439827,1,True,False,True,False,True,1,-0.9641857839292426
0,0,0,-0.9516816739185228,1,1,-0.6566662308684151,1,False,False,True,False,True,0,-0.8277357505604029
0,0,1,-0.748079855318371,1,1,0.9053397363802651,1,True,True,False,True,False,1,-0.4378154286682173
0,0,0,-0.8295205827584317,1,1,0.7391688888006183,0,True,False,False,False,True,1,-0.5455623805840647
0,0,0,0.5956921474426305,1,1,0.3071246850935365,0,False,False,True,True,False,1,0.5292576233633643
0,0,1,-1.0331224013585834,1,0,-0.5237295528046976,0,False,False,False,False,True,0,-0.8551140744078723
0,0,1,-0.1779947632379461,1,0,0.8388713973484064,0,True,False,False,True,False,1,0.10621836133311081
0,0,1,1.5322605130033284,1,0,-1.4875204687666492,0,True,True,False,False,False,0,-0.3883578113953693
0,0,1,-0.2594354906780068,1,1,-1.4875204687666492,0,False,False,False,True,False,0,-0.7769533756820323
0,0,1,1.1657772395230555,1,1,1.1379789229917707,1,True,False,False,False,False,1,1.660159032611255
0,0,0,1.5322605130033284,1,0,1.2376814315395588,0,False,False,False,False,False,1,2.1463450738380914
0,0,0,-1.2774445836787656,1,1,-1.4875204687666492,0,False,True,False,False,True,0,-0.997746309935818
0,1,0,0.18848851024232702,1,1,1.071510583959912,1,True,False,False,True,False,1,0.5782736547677048
1,0,1,1.125056875803025,1,0,0.8721055668643357,1,True,False,False,False,False,1,1.4044808147453711
1,1,1,1.5729808767233588,1,0,1.3373839400873468,1,True,False,False,False,False,1,2.2854446224179763
1,0,0,-0.055833672077855064,1,0,1.2044472620236295,0,True,False,False,True,False,1,0.37602732699123703
1,0,1,-0.748079855318371,1,0,-1.4875204687666492,0,False,False,True,True,False,0,-0.8829339841238494
1,0,1,0.7178532386027215,1,1,1.270915601055488,0,False,False,False,False,False,1,1.2675891955080238
1,0,1,-1.2774445836787656,1,0,-1.4875204687666492,0,False,False,False,False,True,0,-0.997746309935818
1,1,0,0.35136996512244845,1,0,1.1712130925077,1,True,False,False,True,False,1,0.8039240335750738
1,1,0,-0.0965540357978854,1,1,-0.49049538328876824,1,False,False,True,True,False,0,-0.34419922454461216
1,1,1,1.2879383306831464,1,0,-1.3545837907029317,0,False,True,False,False,False,0,-0.32830213327833957
1,1,0,-1.0331224013585834,1,0,-0.025217010065757134,0,False,True,False,False,True,0,-0.8087475582145773
1,0,1,-1.2774445836787656,1,0,0.3403588546094659,0,False,False,False,False,True,1,-0.9734590871679015
1,0,0,0.758573602322752,1,0,0.6394663802528302,0,False,False,False,False,False,1,0.885175833380467
0,0,1,0.7178532386027215,1,0,0.5065297021891128,0,False,False,False,False,False,1,0.7597654467243167
1,0,1,0.47353105628253944,1,0,-1.4875204687666492,0,False,False,False,True,False,0,-0.6179824630193065
0,0,0,1.3286586944031769,1,1,1.3373839400873468,0,False,False,True,False,False,1,2.0072455252582064
0,1,0,-1.2774445836787656,0,0,-1.288115451671073,1,False,False,True,False,True,0,-0.9950967947247725
1,0,0,-1.2367242199587352,1,0,-0.6566662308684151,1,True,False,False,False,True,0,-0.966835299140288
0,0,0,0.6364125111626608,1,0,1.2376814315395588,0,True,False,False,True,False,1,1.1554263849071007
0,0,0,-1.0738427650786138,1,0,1.5035547876669937,1,False,False,False,False,True,1,-0.7151313540909722
0,0,0,0.10704778280226633,1,0,-0.09168534909761586,0,False,False,False,True,False,0,-0.048336692644539214
0,0,0,-0.4223169455581282,0,0,-0.49049538328876824,0,False,False,True,True,False,0,-0.5208335719476408
1,0,1,1.6137012404433893,0,0,-0.12491951861354524,0,False,True,False,False,False,0,0.9328671071792847
0,1,1,0.9214550572028734,1,1,0.37359302412539525,0,False,False,True,False,False,1,0.8392509030556795
1,0,1,1.4915401492832983,1,1,1.3706181096032763,0,True,False,False,False,False,1,2.2231810149584086
1,1,0,1.6137012404433893,1,1,0.2738905155776072,0,False,False,False,False,False,1,1.3143972975698266
0,1,0,-1.2774445836787656,1,0,0.8721055668643357,1,False,False,False,False,True,1,-0.9663937132717804
0,0,1,-0.2594354906780068,1,1,1.3373839400873468,0,True,False,True,True,False,1,0.19895139371970083
1,0,1,-0.38159658183809786,1,1,-1.45428629925072,0,False,True,False,True,False,0,-0.7932920528168124
1,0,0,-1.2367242199587352,1,1,0.37359302412539525,1,True,False,False,False,True,1,-0.9394569752928186
0,1,0,0.3106496014024181,1,1,1.3041497705714176,0,True,False,False,True,False,1,0.8304191856855281
0,0,0,-1.2774445836787656,1,0,1.0050422449280532,1,True,False,False,False,True,1,-0.9646273697977501
0,1,0,-0.21871512695797646,1,0,0.3403588546094659,1,False,False,True,True,False,1,-0.11236664357813708
0,0,1,-0.9516816739185228,1,0,0.008017159450172232,1,False,False,False,False,True,1,-0.7482502942290401
0,1,0,0.7178532386027215,1,1,0.7724030583165477,1,True,True,False,False,False,1,0.9363997941273453
1,0,1,0.5549717837226001,1,0,-1.4875204687666492,0,True,False,False,True,False,0,-0.6003190282790036
0,0,0,-0.7073594915983407,1,0,-1.3213496211870024,0,False,False,False,True,False,0,-0.8409833266156301
0,0,0,-0.38159658183809786,1,1,0.47329553267318336,0,False,True,False,True,False,1,-0.20421650422771195
0,0,0,-1.2367242199587352,1,0,-0.19138785764540397,0,False,False,False,False,True,0,-0.954470894822076
1,0,0,-0.5851984004382496,1,0,0.8721055668643357,1,False,True,False,True,False,1,-0.28326037469056725
0,1,0,1.5322605130033284,1,1,0.37359302412539525,0,True,False,False,False,False,1,1.342658793154311
0,0,1,-0.9516816739185228,1,0,-0.5237295528046976,0,False,False,False,False,True,0,-0.8118386592941303
1,0,1,-0.0965540357978854,1,1,0.10771966799796033,0,False,True,False,True,False,1,-0.10574285555052351
1,0,1,-0.7073594915983407,1,0,0.3403588546094659,0,False,True,False,True,False,1,-0.5097939252349515
1,1,0,0.26992923768238775,1,1,0.8721055668643357,0,True,False,False,True,False,1,0.5606102200274019
0,0,0,-0.8295205827584317,1,0,-0.5237295528046976,0,False,True,False,False,True,0,-0.7469255366235173
1,0,0,-0.5444780367182193,1,0,0.8388713973484064,0,False,False,False,True,False,1,-0.25146619215802213
1,1,0,-0.3408762181180675,1,1,-0.32432453570912145,0,False,False,True,True,False,0,-0.423684680875975
0,0,0,1.4100994218432374,1,0,1.270915601055488,1,False,False,False,False,False,1,2.0408060512647817
1,0,0,1.4915401492832983,0,0,-0.15815368812947458,0,True,True,False,False,False,0,0.8215874683153767
0,0,1,0.9214550572028734,1,1,0.6727005497687596,0,False,False,True,False,False,1,1.0578359079669275
1,0,0,0.7992939660427822,1,1,-0.0584511795816865,0,False,False,True,False,False,0,0.4400572779248349
0,0,0,-0.62591876415828,1,1,0.9718080754121239,1,True,False,False,True,False,1,-0.3009238094308701
0,0,1,-0.5444780367182193,1,1,-0.5237295528046976,0,True,False,False,True,False,0,-0.5954615837254204
1,0,0,0.26992923768238775,1,0,0.3403588546094659,1,False,False,False,True,False,1,0.28506063807867726
1,0,0,0.3106496014024181,1,0,-0.09168534909761586,0,False,False,False,True,False,0,0.08855492659280796
1,0,0,-0.2594354906780068,1,0,-1.45428629925072,0,True,False,False,True,False,0,-0.7654721431008353
0,0,0,-1.2774445836787656,1,0,-1.4875204687666492,0,False,False,True,False,True,0,-0.997746309935818
1,1,0,-0.5851984004382496,1,1,0.47329553267318336,1,True,True,False,True,False,1,-0.37864292228820273
0,1,0,-0.7073594915983407,1,0,0.3403588546094659,1,True,False,False,True,False,1,-0.5097939252349515
0,0,0,-1.2367242199587352,1,1,-1.4875204687666492,0,False,False,False,False,True,0,-0.9889145925656666
0,0,0,-1.2774445836787656,1,0,0.47329553267318336,1,False,False,False,False,True,1,-0.9716927436938713
1,0,0,-0.38159658183809786,1,0,1.0050422449280532,0,True,False,False,True,False,1,-0.041712904616925645
0,0,1,1.6137012404433893,1,1,0.07448549848203097,0,False,False,True,False,False,1,1.1236322023745555
0,0,0,-1.2367242199587352,1,1,-1.4875204687666492,0,True,False,False,False,True,0,-0.9889145925656666
1,1,0,1.5322605130033284,1,1,0.805637227832477,0,False,False,True,False,False,1,1.744501933496201
0,0,1,0.5549717837226001,1,1,-1.4875204687666492,0,True,False,False,True,False,0,-0.6003190282790036
0,0,0,0.14776814652229667,1,0,-1.4875204687666492,0,False,False,True,True,False,0,-0.6886362019805179
0,0,0,1.6137012404433893,1,1,1.5035547876669937,0,True,False,False,False,False,1,2.490782051273997
0,0,1,-1.0738427650786138,1,0,-0.5237295528046976,0,False,False,False,False,True,0,-0.8767517819647433
0,0,1,-1.1552834925186746,1,1,-1.4875204687666492,0,True,False,False,False,True,0,-0.9712511578253638
0,0,0,-1.2774445836787656,1,0,0.6727005497687596,1,False,True,False,False,True,1,-0.9690432284828259
0,0,0,-1.2774445836787656,1,0,0.6062322107369008,0,False,False,True,False,True,1,-0.969926400219841
0,0,0,-0.7888002190384014,1,1,1.1712130925077,1,True,False,False,True,False,1,-0.4325163982461264
0,0,0,1.2879383306831464,0,0,-0.556963722320627,1,False,False,False,False,False,0,0.3499737607492903
1,0,1,-0.9924020376385531,0,1,-0.6566662308684151,0,True,False,False,False,True,0,-0.8476071146432437
1,0,0,-1.2774445836787656,1,1,0.3403588546094659,1,False,False,True,False,True,1,-0.9734590871679015
0,0,0,-1.1552834925186746,1,0,1.2044472620236295,0,True,False,False,False,True,1,-0.8281773364289106
1,0,1,-1.2774445836787656,1,1,-0.49049538328876824,0,True,False,False,False,True,0,-0.9844987338805908
1,0,1,1.2064976032430856,1,1,-1.3545837907029317,0,False,False,True,False,False,0,-0.349498254966703
0,1,0,0.06632741908223598,1,1,1.0382764144439827,0,True,False,False,True,False,1,0.43475824750274406
1,0,1,-1.2774445836787656,1,0,-0.6899004003843444,1,False,False,False,False,True,0,-0.9871482490916362
1,0,0,-0.3408762181180675,1,0,1.2044472620236295,1,True,False,False,True,False,1,0.06382611795638396
1,0,1,1.6137012404433893,1,1,1.3373839400873468,0,True,False,True,False,False,1,2.3318111386112714
0,0,0,-1.2774445836787656,1,1,-1.4875204687666492,0,True,False,False,False,True,0,-0.997746309935818
0,1,0,1.247217966963116,1,0,1.3041497705714176,0,False,False,False,False,False,1,1.8866925831556391
0,0,1,1.369379058123207,1,1,1.4703206181510644,0,True,True,False,False,False,1,2.1701907107375003
1,0,0,1.1657772395230555,1,0,0.5065297021891128,0,True,False,True,False,False,1,1.1483610110109796
1,0,0,1.4100994218432374,1,1,-1.4875204687666492,0,True,False,False,False,False,0,-0.41485296350582357
0,0,0,-0.8295205827584317,1,1,1.0382764144439827,1,False,False,True,False,True,1,-0.49787110678524704
1,0,1,-0.5444780367182193,0,1,-0.9890079260277087,0,False,False,True,True,False,0,-0.7129234247484344
1,0,0,1.4100994218432374,1,0,-1.4875204687666492,0,True,False,False,False,False,0,-0.41485296350582357
0,0,0,-0.7888002190384014,1,1,0.5065297021891128,0,True,False,False,True,False,1,-0.5473287240580951
0,0,0,-1.2774445836787656,1,1,-0.6566662308684151,0,False,False,True,False,True,0,-0.9867066632231287
0,0,1,-1.1960038562387048,1,0,0.6727005497687596,1,False,False,False,False,True,1,-0.8939736308365387
1,0,1,-1.1960038562387048,1,1,-1.4875204687666492,0,True,False,True,False,True,0,-0.9800828751955152
0,0,1,-0.62591876415828,1,1,1.3041497705714176,1,True,False,True,True,False,1,-0.22585421178458298
1,0,0,0.7992939660427822,1,0,-0.3575587052250508,0,True,False,False,False,False,0,0.23339509146329143
1,0,1,0.758573602322752,1,0,-1.5207546382825785,0,False,False,True,False,False,0,-0.5786813207221326
0,1,0,-1.1145631287986442,1,0,0.6727005497687596,1,True,True,False,False,True,1,-0.8189040331902515
0,1,1,-0.13727439951791576,0,0,-0.9557737565117794,0,False,False,False,True,False,0,-0.5455623805840647
0,0,1,-1.2774445836787656,1,0,-1.4875204687666492,1,False,False,True,False,True,0,-0.997746309935818
0,0,0,-1.2774445836787656,1,0,-1.4875204687666492,1,False,False,False,False,True,0,-0.997746309935818
0,0,1,0.3920903288424788,1,0,0.9718080754121239,0,False,False,True,True,False,1,0.7368029815619229
0,0,0,-0.6666391278783103,1,1,0.7724030583165477,1,True,False,False,True,False,1,-0.3848251244473087
1,0,0,-0.8702409464784621,1,0,-0.6566662308684151,0,False,False,True,False,True,0,-0.7879930223947215
0,1,0,-0.2594354906780068,1,0,0.9718080754121239,1,False,False,False,True,False,1,0.07265783532653539
1,0,1,0.880734693482843,1,0,-0.12491951861354524,0,True,False,False,False,False,0,0.4480058235579712
1,0,0,-0.0965540357978854,1,1,0.9718080754121239,1,True,False,True,True,False,1,0.23869412188538228
1,1,1,1.369379058123207,1,0,0.47329553267318336,1,False,False,False,False,False,1,1.2958506910925085
0,0,1,1.6137012404433893,1,0,1.4703206181510644,0,True,False,False,False,False,1,2.4589878687414517
1,0,1,-0.8295205827584317,1,0,-1.3545837907029317,0,True,False,False,False,True,0,-0.8794012971757889
0,0,0,-0.5444780367182193,1,1,1.4038522791192056,1,False,False,True,True,False,1,-0.10883395663007651
1,0,0,-0.9516816739185228,1,0,0.1409538375138897,0,False,False,True,False,True,1,-0.7323532029627675
0,0,1,-1.318164947398796,1,0,0.2738905155776072,0,False,False,False,False,True,1,-1.0065780273059695
1,0,0,1.369379058123207,1,1,-1.3213496211870024,0,True,False,False,False,False,0,-0.2779613442684764
1,1,1,-0.9109613101984924,0,0,-0.9890079260277087,0,False,True,False,False,True,0,-0.8520229733283194
0,0,1,0.9621754209229036,1,0,-1.3545837907029317,0,True,False,False,False,False,0,-0.4130866200317933
0,0,1,1.4100994218432374,1,0,-1.5207546382825785,0,False,True,False,False,False,0,-0.44443921669583086
1,0,1,1.2879383306831464,0,0,-0.15815368812947458,0,False,False,False,False,False,0,0.6891117077631053
0,0,0,1.2879383306831464,1,1,0.5397638717050421,0,True,False,False,False,False,1,1.2826031150372814
1,1,0,-0.7888002190384014,1,0,0.17418800702981907,0,False,False,False,True,False,1,-0.6047348869640793
1,0,0,-1.1145631287986442,1,0,1.0382764144439827,1,True,False,False,False,True,1,-0.7946168104223351
0,0,0,-1.1552834925186746,0,0,-0.9890079260277087,0,True,True,False,False,True,0,-0.9447560057149094
0,0,1,0.5142514200025698,1,1,-1.4875204687666492,0,True,False,True,True,False,0,-0.6091507456491551
1,0,0,-0.5851984004382496,1,0,1.0050422449280532,0,False,False,False,True,False,1,-0.25146619215802213
0,0,0,-1.1960038562387048,1,1,-0.22462202716133334,0,True,False,False,False,True,0,-0.929742086185652
1,0,0,-1.2774445836787656,1,1,-1.45428629925072,1,True,True,False,False,True,0,-0.9973047240673104
1,0,0,-0.13727439951791576,0,0,-0.6234320613524857,0,False,False,False,True,False,0,-0.417502478716869
0,0,0,1.4915401492832983,1,0,-1.3213496211870024,0,False,False,True,False,False,0,-0.24484240413040853
0,0,0,-0.46303730927815856,1,0,1.1712130925077,0,False,False,False,True,False,1,-0.07924770344006922
0,0,0,-0.5037576729981889,1,0,-0.6899004003843444,0,False,False,False,True,False,0,-0.6179824630193065
1,0,1,1.6137012404433893,1,0,1.5035547876669937,0,False,False,False,False,False,1,2.490782051273997
1,0,0,-1.0331224013585834,0,0,-1.3545837907029317,0,False,True,False,False,True,0,-0.9323916013966974
1,0,0,-1.1145631287986442,1,1,-1.4875204687666492,0,True,True,False,False,True,0,-0.9624194404552123
0,0,0,-1.0738427650786138,1,1,-0.49049538328876824,0,False,False,True,False,True,0,-0.874102266753698
1,0,1,-0.7888002190384014,1,1,0.0412513289661016,0,False,False,False,True,False,1,-0.627697352126473
0,0,1,-1.2774445836787656,1,1,-1.4875204687666492,0,False,True,False,False,True,0,-0.997746309935818
0,0,0,-1.1960038562387048,1,1,0.47329553267318336,1,False,False,True,False,True,1,-0.901922176469675
1,0,0,-1.0331224013585834,1,0,1.0382764144439827,0,False,False,True,False,True,1,-0.7098323236688814
1,0,0,-1.0738427650786138,1,1,0.6727005497687596,1,False,True,False,False,True,1,-0.7813692343671079
1,0,0,-1.2774445836787656,1,0,-1.4875204687666492,1,False,False,True,False,True,0,-0.997746309935818
0,0,0,-0.8702409464784621,1,0,-1.4875204687666492,0,False,False,True,False,True,0,-0.9094291362343037
0,0,0,1.247217966963116,1,0,1.1712130925077,1,False,False,False,False,False,1,1.7754129442917312
